,caption,path_to_pic,artist_handle,date_posted
337,"London Calling by The Clash as requested by @we.come.from.garageland 
 - 
London Calling is the third studio album by English rock band the Clash. It was originally released as a double album in the United Kingdom on 14 December 1979 by CBS Records, and in the United States in January 1980 by Epic Records. 
 - 
@the_clash @friends #TheClash #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheClash",generated/6uOFWICAbe.jpg,the_clash,2021-07-24 18:55:04.166612
338,"You're Gonna Miss It All by Modern Baseball as requested by @aiden.buranen 
 - 
You're Gonna Miss It All (stylized as ""you're gonna miss it all"") is the second studio album by American rock band Modern Baseball.


== Background ==
Like their debut album Sports (2012), You're Gonna Miss It All was written while the band members were attending college. 
 - 
@modernbaseball @friends #ModernBaseball #photoshop #record #album #chandlerholdingurfavalbum #chandlerModernBaseball",generated/0ygbIDdnHN.jpg,modernbaseball,2021-07-24 18:55:24.956074
339,"Endorphins by Octavian as requested by @daisy.fielding 
 - 
Octavian Oliver Godji (born 22 January 1996), known mononymously as Octavian, is a French-British rapper, singer, and songwriter from London. In 2019 he won the BBC's Music of Sound Award, their top award for new artists. 
 - 
@octavianessie @friends #Octavian #photoshop #record #album #chandlerholdingurfavalbum #chandlerOctavian",generated/h2H5YSt3uQ.jpg,octavianessie,2021-07-24 18:55:44.519556
340,"xx by The xx as requested by @tiyahuzumaki 
 - 
xx is the debut album by English indie pop band the xx. It was released on 14 August 2009 by Young Turks, an imprint label of XL Recordings. 
 - 
@thexx @friends #Thexx #photoshop #record #album #chandlerholdingurfavalbum #chandlerThexx",generated/IJCkYd17Nh.jpg,thexx,2021-07-24 18:56:05.839760
341,"The Lost Boy by YBN Cordae as requested by @matt_shirleyvevo 
 - 
The Lost Boy is the debut studio album by American rapper Cordae. The album was released on July 26, 2019, by Atlantic Records and Art@War, and contains features from Chance the Rapper, Anderson .Paak, Ty Dolla Sign, Pusha T, Arin Ray, and Meek Mill. 
 - 
@cordae @friends #YBNCordae #photoshop #record #album #chandlerholdingurfavalbum #chandlerYBNCordae",generated/tJCLuYZ5bz.jpg,cordae,2021-07-24 18:56:31.899681
342,"Raw Power by The Stooges as requested by @benjaminsteinn 
 - 
Raw Power is the third studio album by American rock band the Stooges (credited as Iggy and the Stooges), released on February 7, 1973 by Columbia Records. The album departed from the ""groove-ridden, feel-based songs"" of the band's first two records in favor of a more anthemic hard rock approach inspired by new guitarist James Williamson, who co-wrote the album's eight songs with singer Iggy Pop. 
 - 
@stoogeland @friends #TheStooges #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheStooges",generated/HO4MyqjTM7.jpg,stoogeland,2021-07-24 18:56:57.222322
343,"Hot Pink by Doja Cat as requested by @f4irybl00d_ 
 - 
Hot Pink is the second studio album by American rapper and singer Doja Cat. It was released on November 7, 2019, by Kemosabe and RCA Records. 
 - 
@dojacat @friends #DojaCat #photoshop #record #album #chandlerholdingurfavalbum #chandlerDojaCat",generated/SzL6PJtebK.jpg,dojacat,2021-07-24 18:57:15.593844
344,"Tragic Kingdom by No Doubt as requested by @catrgarcia 
 - 
Tragic Kingdom is the third studio album by American rock band No Doubt. It was released on October 10, 1995, by Trauma Records and Interscope Records. 
 - 
@nodoubt @friends #NoDoubt #photoshop #record #album #chandlerholdingurfavalbum #chandlerNoDoubt",generated/BDmEqB2sBB.jpg,nodoubt,2021-07-24 18:57:34.216620
345,"Crack-Up by Fleet Foxes as requested by @arnewhg 
 - 
Crack-Up is the third studio album by Seattle-based folk band Fleet Foxes. Released on June 16, 2017 as the follow-up to their 2011 album Helplessness Blues, Crack-Up is the band's only release on Nonesuch Records. 
 - 
@fleetfoxes @friends #FleetFoxes #photoshop #record #album #chandlerholdingurfavalbum #chandlerFleetFoxes",generated/9aWb8aXiSp.jpg,fleetfoxes,2021-07-24 18:57:52.253726
346,"When the Sun Goes Down by Selena Gomez & The Scene as requested by @nahuel.gonz03 
 - 
When the Sun Goes Down is the third and most recent studio album by American band  Selena Gomez & the Scene, released on June 28, 2011, by Hollywood Records. The band worked with several artists on this album, including writers and producers from their debut, Kiss & Tell (2009), and their second album, A Year Without Rain (2010), such as Rock Mafia's Tim James and Antonina Armato, as well as Katy Perry, Devrim ""DK"" Karaoglu, and Toby Gad. 
 - 
@ @friends #SelenaGomez&TheScene #photoshop #record #album #chandlerholdingurfavalbum #chandlerSelenaGomez&TheScene",generated/XnPI6tUxYK.jpg,,2021-07-26 11:32:56.321988
347,"Bleach by Nirvana as requested by @meg._.134340 
 - 
Bleach is the debut studio album by American rock band Nirvana, released on June 15, 1989, by Sub Pop. After the release of their debut single ""Love Buzz"" on Sub Pop in November 1988, Nirvana rehearsed for two to three weeks in preparation for recording a full-length album. 
 - 
@kurtcobain @friends #Nirvana #photoshop #record #album #chandlerholdingurfavalbum #chandlerNirvana",generated/314FCJcbOy.jpg,kurtcobain,2021-07-26 11:33:14.878558
348,"Station to Station by David Bowie as requested by @joakooop 
 - 
Station to Station is the 10th studio album by English musician David Bowie, released on 23 January 1976 by RCA Records. Regarded as one of Bowie's most significant works, Station to Station was the vehicle for Bowie's Thin White Duke persona. 
 - 
@davidbowie @friends #DavidBowie #photoshop #record #album #chandlerholdingurfavalbum #chandlerDavidBowie",generated/YalBPwtex8.jpg,davidbowie,2021-07-26 11:33:35.209894
349,"Everything Changes in the End by Vistas as requested by @quintanacesar16 
 - 
Vistas are a Scottish alternative, indie rock band from Edinburgh, Scotland. They released their debut studio album Everything Changes in the End in May 2020. 
 - 
@vistasmusic @friends #Vistas #photoshop #record #album #chandlerholdingurfavalbum #chandlerVistas",generated/HJbpv4ocIU.jpg,vistasmusic,2021-07-26 11:33:53.071686
350,"Blood Lust by Uncle Acid & the Deadbeats as requested by @joe.reno17 
 - 
Uncle Acid & the Deadbeats (written as Uncle Acid and the deadbeats or simply Uncle Acid) are an English rock band, formed in Cambridge, England, by Kevin Starrs. The band have released five albums, the most recent, Wasteland having been released in October 2018, as well as a number of singles. 
 - 
@ @friends #UncleAcid&theDeadbeats #photoshop #record #album #chandlerholdingurfavalbum #chandlerUncleAcid&theDeadbeats",generated/IRix61sXI7.jpg,,2021-07-26 11:34:11.216592
351,"SOUR by Olivia Rodrigo as requested by @reginagaribay25, @maduzurks, @lfernandarubio 
 - 
Sour is the debut studio album by American singer-songwriter Olivia Rodrigo. It was released on May 21, 2021, via Geffen Records. 
 - 
@oliviarodrigo @friends #OliviaRodrigo #photoshop #record #album #chandlerholdingurfavalbum #chandlerOliviaRodrigo",generated/DK9DzBUZgu.jpg,oliviarodrigo,2021-07-26 11:34:30.240207
352,"Pink Moon by Nick Drake as requested by @strange.overtones 
 - 
Pink Moon is the third and final studio album by the English musician Nick Drake, released in the UK by Island Records on 25 February 1972. It was the only one of Drake's studio albums to be released in North America during his lifetime: the only previous release there had been a 1971 compilation simply entitled Nick Drake featuring tracks from both his first two albums, which were not released in North America in their original forms until 1976. 
 - 
@nickdrake.music @friends #NickDrake #photoshop #record #album #chandlerholdingurfavalbum #chandlerNickDrake",generated/AzUIw16o1B.jpg,nickdrake.music,2021-07-26 11:34:49.941110
353,"Balança (feat. Pedro Sampaio e FP do Trem Bala) by WC no Beat as requested by @leandropnobre 
 - 
 
 - 
@wcnobeat @friends #WCnoBeat #photoshop #record #album #chandlerholdingurfavalbum #chandlerWCnoBeat",generated/4yOgjIlepW.jpg,wcnobeat,2021-07-26 11:35:06.139748
354,"LiL PEEP PART ONE by Lil Peep as requested by @_nermy 
 - 
Gustav Elijah Åhr (November 1, 1996 – November 15, 2017), known professionally as Lil Peep (often stylized as LiL PEEP or lil peep), was an American rapper, singer, songwriter and model. The child of Harvard graduates who divorced when he was a teenager, Gustav channeled working class themes into music compositions despite an affluent background. 
 - 
@lilpeep @friends #LilPeep #photoshop #record #album #chandlerholdingurfavalbum #chandlerLilPeep",generated/8IjmZcW4tz.jpg,lilpeep,2021-07-26 11:35:28.879146
355,"Dopamine by BØRNS as requested by @ranbalsa 
 - 
Dopamine is the debut studio album by American singer-songwriter Børns, released on October 16, 2015 by Interscope Records.


== Background ==
On August 19, 2015, Børns announced the album on Zane Lowe's Beats 1 Radio show. 
 - 
@bornsmusic @friends #BØRNS #photoshop #record #album #chandlerholdingurfavalbum #chandlerBØRNS",generated/llWAJ28ESw.jpg,bornsmusic,2021-07-26 11:35:46.905059
356,"Puberty 2 by Mitski as requested by @saayguen 
 - 
Puberty 2 is the fourth studio album by Japanese-American indie rock musician Mitski, released on June 17, 2016, through Dead Oceans. The album received widespread acclaim from music critics, with many praising Mitski's emotional delivery and lyrically-complex themes, which include longing, love, depression, alienation, and racial identity. 
 - 
@mitskiarchive @friends #Mitski #photoshop #record #album #chandlerholdingurfavalbum #chandlerMitski",generated/pV0EDFFHNx.jpg,mitskiarchive,2021-07-26 11:36:04.152123
357,"Favourite Worst Nightmare by Arctic Monkeys as requested by @__.krxs.__, @axchaxgel 
 - 
Favourite Worst Nightmare is the second studio album by English rock band Arctic Monkeys, released on 18 April 2007 by Domino Recording Company. Recorded in east London's Miloco Studios with producers James Ford and Mike Crossey, the album was preceded by the release of ""Brianstorm"" on 16 April 2007. 
 - 
@arcticmonkeys @friends #ArcticMonkeys #photoshop #record #album #chandlerholdingurfavalbum #chandlerArcticMonkeys",generated/vhQL81Jg6v.jpg,arcticmonkeys,2021-08-11 15:44:23.800981
358,"DROPPED OUTTA COLLEGE by 24kGoldn as requested by @mess1ka 
 - 
Golden Landis Von Jones (born November 13, 2000), known professionally as 24kGoldn, is an American rapper, singer, songwriter, and former child actor. In 2019, he rose to fame with his single, ""Valentino"", peaking at number 92 on the US Billboard Hot 100. 
 - 
@24kgoldn @friends #24kGoldn #photoshop #record #album #chandlerholdingurfavalbum #chandler24kGoldn",generated/1TPu1lbu5r.jpg,24kgoldn,2021-08-11 15:44:43.677553
359,"Alice in Chains by Alice in Chains as requested by @marialaurapanzeri 
 - 
Alice in Chains (often abbreviated as AIC) is an American rock band from Seattle, Washington, formed in 1987 by guitarist and vocalist Jerry Cantrell and drummer Sean Kinney, who later recruited bassist Mike Starr and lead vocalist Layne Staley. Starr was replaced by Mike Inez in 1993. 
 - 
@aliceinchains @friends #AliceinChains #photoshop #record #album #chandlerholdingurfavalbum #chandlerAliceinChains",generated/WAyaDvkewZ.jpg,aliceinchains,2021-08-11 15:45:06.396296
360,"Created in the Image of Suffering by King Woman as requested by @tenorio___ 
 - 
Created in the Image of Suffering is the debut studio album by American doom metal band King Woman, released on February 24, 2017 through Relapse Records. The album has strong religious themes, inspired by the band's leadmember Kristina Esfandiari's upbringing in a Charismatic Christian church. 
 - 
@kngwmn @friends #KingWoman #photoshop #record #album #chandlerholdingurfavalbum #chandlerKingWoman",generated/bVPZqVjFos.jpg,kngwmn,2021-08-11 15:45:27.488967
361,"folklore by Taylor Swift as requested by @thebrunosparks, @halletroadec, @swifttrafficlights, @joyce_hazel_, @johnskrz, @aryelleaz, @wonderfuckenchanted, @taylorippon, @meg_hanks, @ismailhcanturk, @titastfu 
 - 
Folklore (stylized in all lowercase) is the eighth studio album by American singer-songwriter Taylor Swift. It was a surprise album, released on July 24, 2020, via Republic Records. 
 - 
@taylorswift @friends #TaylorSwift #photoshop #record #album #chandlerholdingurfavalbum #chandlerTaylorSwift",generated/MtnAB2IZqx.jpg,taylorswift,2021-08-11 15:45:49.089465
362,"The Hawk is Howling by Mogwai as requested by @turtle.jesus007 
 - 
The Hawk Is Howling is the sixth studio album by the Scottish post-rock band Mogwai, released on 22 September 2008 by Wall of Sound, Play It Again Sam and Matador in the UK, Europe, and the US, respectively. It was released in Australia by Spunk Records on 27 September 2008. 
 - 
@mogwaiband @friends #Mogwai #photoshop #record #album #chandlerholdingurfavalbum #chandlerMogwai",generated/2CcWkfluaO.jpg,mogwaiband,2021-08-12 13:34:30.294796
363,"FANTASIA X by MONSTA X as requested by @mvllorie 
 - 
Monsta X (Korean: 몬스타엑스; stylized as MONSTA X) is a South Korean boy group formed through the reality survival program No.Mercy by Starship Entertainment. The group is currently composed of six members: Shownu, Minhyuk, Kihyun, Hyungwon, Joohoney and I.M, with former member Wonho leaving the group in October 2019. 
 - 
@official_monsta_x @friends #MONSTAX #photoshop #record #album #chandlerholdingurfavalbum #chandlerMONSTAX",generated/9n8gEsSB2Q.jpg,official_monsta_x,2021-08-12 13:34:51.339053
364,"Hard to Imagine the Neighbourhood Ever Changing by The Neighbourhood as requested by @adoraism 
 - 
The Neighbourhood (sometimes rendered as ""THE NBHD"") is an American rock band formed in Newbury Park, California, in 2011. The band is composed of vocalist Jesse Rutherford, guitarists Jeremy Freedman and Zach Abels, bassist Mikey Margott, and drummer Brandon Alexander Fried. 
 - 
@thenbhd @friends #TheNeighbourhood #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheNeighbourhood",generated/lM37GDzBvh.jpg,thenbhd,2021-08-12 13:35:14.793112
365,"Carrie & Lowell by Sufjan Stevens as requested by @dylanmcdd 
 - 
Carrie & Lowell is the seventh studio album by American musician Sufjan Stevens, released through Asthmatic Kitty on March 31, 2015. Unlike Stevens' previous studio album, the electronic The Age of Adz, Carrie & Lowell is sparsely instrumental and marks a return to the performer's indie folk roots. 
 - 
@sufjan @friends #SufjanStevens #photoshop #record #album #chandlerholdingurfavalbum #chandlerSufjanStevens",generated/9XTR4pXWKd.jpg,sufjan,2021-08-12 13:35:34.857692
366,"Fetch the Bolt Cutters by Fiona Apple as requested by @aikorh 
 - 
Fetch the Bolt Cutters is the fifth studio album by American singer-songwriter Fiona Apple. It was released on April 17, 2020, Apple's first release since The Idler Wheel... 
 - 
@fionaappleig @friends #FionaApple #photoshop #record #album #chandlerholdingurfavalbum #chandlerFionaApple",generated/UVHxtKSrgP.jpg,fionaappleig,2021-08-12 13:35:54.229165
367,"The Dream Chapter: STAR by TOMORROW X TOGETHER as requested by @fathermikey 
 - 
The Dream Chapter: Star (stylized The Dream Chapter: STAR; Korean: 꿈의 장: STAR; RR: Kkum-ui Jang: Seuta) is the debut extended play by South Korean boy band TXT, released by Big Hit Entertainment and Republic Records, and distributed by iriver Inc on March 4, 2019, in both digital and physical versions.


== Background ==
TXT was first announced in January through a series of videos revealing the members one by one. 
 - 
@feed @friends #TOMORROWXTOGETHER #photoshop #record #album #chandlerholdingurfavalbum #chandlerTOMORROWXTOGETHER",generated/CzjacWgnbw.jpg,feed,2021-08-14 23:00:11.122471
368,"Killing Loneliness by HIM as requested by @sabpsv 
 - 
""Killing Loneliness"" is a song by Finnish rock band HIM. It was released in February 2006, as a single from their 2005 breakthrough album, Dark Light. ""Killing Loneliness"", along with ""Wings of a Butterfly"", is one of the band's best known songs in the United States. 
 - 
@heartagramteam @friends #HIM #photoshop #record #album #chandlerholdingurfavalbum #chandlerHIM",generated/0cR64kwpzq.jpg,heartagramteam,2021-08-14 23:00:28.008711
369,"Ugly is Beautiful by Oliver Tree as requested by @d1lf.hotline3000 
 - 
Ugly Is Beautiful is the debut studio album by Oliver Tree. It was originally scheduled for release on March 27, 2020 and then delayed to June 12, 2020 through Atlantic Records, before being delayed again and released on July 17, 2020. 
 - 
@olivertree @friends #OliverTree #photoshop #record #album #chandlerholdingurfavalbum #chandlerOliverTree",Error,olivertree,2021-08-14 23:00:46.511904
370,"The Fame by Lady Gaga as requested by @jasonhaim 
 - 
The Fame is the debut studio album by American singer Lady Gaga. It was released on August 19, 2008, by Interscope Records. 
 - 
@ladygaga @friends #LadyGaga #photoshop #record #album #chandlerholdingurfavalbum #chandlerLadyGaga",generated/dqEN2OORqS.jpg,ladygaga,2021-08-14 23:01:04.385216
371,"LEMONS by LoveLeo as requested by @indianah_1102 
 - 
 
 - 
@loveleo @friends #LoveLeo #photoshop #record #album #chandlerholdingurfavalbum #chandlerLoveLeo",generated/9ZxOtQqhRF.jpg,loveleo,2021-08-19 13:46:13.066821
372,"BLANK BANSHEE 0 by Blank Banshee as requested by @__kylie.marie__ 
 - 
Blank Banshee 0 is the debut studio album by Canadian artist and producer Blank Banshee. It was released for free via the streaming service Bandcamp on September 1, 2012. 
 - 
@blank_banshee @friends #BlankBanshee #photoshop #record #album #chandlerholdingurfavalbum #chandlerBlankBanshee",generated/Pcpb3ruLrO.jpg,blank_banshee,2021-08-19 13:46:33.657831
373,"True 2 Myself by Lil Tjay as requested by @officialasylumggs, @deanbennett1 
 - 
Tione Jayden Merritt (born April 30, 2001), known professionally as Lil Tjay, is an American rapper, singer, and songwriter. His stage name is derived from the first letter of his first name and first three letters of his middle name. 
 - 
@liltjay @friends #LilTjay #photoshop #record #album #chandlerholdingurfavalbum #chandlerLilTjay",generated/ghqjyNulfk.jpg,liltjay,2021-08-19 13:46:51.970602
374,"Lies For The Liars by The Used as requested by @artifuljordan 
 - 
Lies for the Liars is the third studio album by American rock band the Used. It was released on May 22, 2007, and certified gold. 
 - 
@theused @friends #TheUsed #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheUsed",generated/OZfbFgNS25.jpg,theused,2021-08-19 13:47:10.277800
375,"Moving Pictures by Rush as requested by @pinkfloydslut 
 - 
Moving Pictures is the eighth studio album by Canadian progressive rock band Rush, released on February 12, 1981, through Anthem Records. After touring to support their previous album, Permanent Waves (1980), the band started to write and record new material in August 1980 with co-producer Terry Brown. 
 - 
@rush @friends #Rush #photoshop #record #album #chandlerholdingurfavalbum #chandlerRush",generated/nq9kbBB9DQ.jpg,rush,2021-08-20 09:50:02.043407
376,"Justice by Justin Bieber as requested by @luhfinco 
 - 
Justice is the sixth studio album by Canadian singer Justin Bieber. It was released on March 19, 2021, by Def Jam Recordings. 
 - 
@justinbieber @friends #JustinBieber #photoshop #record #album #chandlerholdingurfavalbum #chandlerJustinBieber",generated/Id8LU0BNwY.jpg,justinbieber,2021-08-20 09:50:22.266339
377,"Plaqtudum by Recayd Mob as requested by @ryanmmtz 
 - 
 
 - 
@recayd @friends #RecaydMob #photoshop #record #album #chandlerholdingurfavalbum #chandlerRecaydMob",generated/IT1dHEAmUi.jpg,recayd,2021-08-20 09:50:39.246379
378,"Heartbreaker by Free as requested by @marialaurapanzeri 
 - 
Heartbreaker is the sixth and final studio album by English rock group Free, that provided them with one of their most successful singles, ""Wishing Well"". It was recorded in late 1972 after bassist Andy Fraser had left the band and while guitarist Paul Kossoff was ailing from an addiction to Mandrax (Quaaludes), and features a different line up from previous albums. 
 - 
@free @friends #Free #photoshop #record #album #chandlerholdingurfavalbum #chandlerFree",generated/ecrTIieDFn.jpg,free,2021-08-20 09:50:57.142992
379,"Frankenstein Girls Will Seem Strangely Sexy by Mindless Self Indulgence as requested by @_.t0asty._ 
 - 
Frankenstein Girls Will Seem Strangely Sexy (often abbreviated as FGWSSS or simply Frankenstein Girls) is the second studio album by New York City band Mindless Self Indulgence released in 2000. The album is the follow-up to the album Tight. 
 - 
@mindlessselfindulgence @friends #MindlessSelfIndulgence #photoshop #record #album #chandlerholdingurfavalbum #chandlerMindlessSelfIndulgence",generated/MiihbzqeBb.jpg,mindlessselfindulgence,2021-08-21 12:14:22.362267
380,"The Ride by Catfish and the Bottlemen as requested by @phoebe.coyd 
 - 
The Ride is the second studio album by Welsh indie rock band Catfish and the Bottlemen. It was released on 27 May 2016 through Island Records and Capitol Records. 
 - 
@catfishandthebottlemen @friends #CatfishandtheBottlemen #photoshop #record #album #chandlerholdingurfavalbum #chandlerCatfishandtheBottlemen",generated/fqrRXZzSJ6.jpg,catfishandthebottlemen,2021-08-21 12:14:42.227508
381,"Room 93 by Halsey as requested by @joshgrimes3557 
 - 
Room 93 is the debut extended play (EP) by American singer and songwriter Halsey. It was released on October 27, 2014 by Astralwerks. 
 - 
@iamhalsey @friends #Halsey #photoshop #record #album #chandlerholdingurfavalbum #chandlerHalsey",generated/5bcLAbEtHe.jpg,iamhalsey,2021-08-21 12:15:00.981344
382,"HIStory - Past, Present And Future - Book I by Michael Jackson as requested by @mileysrare 
 - 
HIStory: Past, Present and Future, Book I is the ninth studio album by American singer Michael Jackson, released on June 20, 1995. It was the fifth Jackson album released through Epic Records, and the first on his label MJJ Productions. 
 - 
@michaeljackson @friends #MichaelJackson #photoshop #record #album #chandlerholdingurfavalbum #chandlerMichaelJackson",generated/AlSpo64d3j.jpg,michaeljackson,2021-08-21 12:15:19.640962
383,"One-X by Three Days Grace as requested by @molly_muir 
 - 
Three Days Grace is the self-titled debut studio album by Canadian rock band Three Days Grace. It was released on July 22, 2003 through Jive Records. 
 - 
@threedaysgraceofficial @friends #ThreeDaysGrace #photoshop #record #album #chandlerholdingurfavalbum #chandlerThreeDaysGrace",generated/IoCMolroOR.jpg,threedaysgraceofficial,2021-08-22 11:51:54.977783
384,"After Hours by The Weeknd as requested by @evitaagomez, @marianadoroteu, @patrick.ghazal15 
 - 
After Hours is the fourth studio album by Canadian singer the Weeknd, released on March 20, 2020, by XO and Republic Records. Primarily produced by the Weeknd, it features a variety of producers, including DaHeala, Illangelo, Max Martin, Metro Boomin, and OPN, most of whom the Weeknd had worked with previously. 
 - 
@theweeknd @friends #TheWeeknd #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheWeeknd",generated/MNUr8jvcqU.jpg,theweeknd,2021-08-22 11:52:13.915992
385,"The Getaway by Red Hot Chili Peppers as requested by @caprisun_esh 
 - 
The Getaway is the eleventh studio album by American rock band Red Hot Chili Peppers, released through Warner Bros. on June 17, 2016. 
 - 
@chilipeppers @friends #RedHotChiliPeppers #photoshop #record #album #chandlerholdingurfavalbum #chandlerRedHotChiliPeppers",generated/WR0SfvcYmb.jpg,chilipeppers,2021-08-22 11:52:32.530922
386,"The Balcony by Catfish and the Bottlemen as requested by @avaalouuu, @rupxerto 
 - 
Catfish and the Bottlemen are a Welsh indie rock band. Formed in 2007 in Llandudno, Wales, the band's debut album, The Balcony, reached number 10 in the UK Albums Chart and achieved Platinum status on 30 December 2016. 
 - 
@catfishandthebottlemen @friends #CatfishandtheBottlemen #photoshop #record #album #chandlerholdingurfavalbum #chandlerCatfishandtheBottlemen",generated/R7Vlkld96y.jpg,catfishandthebottlemen,2021-08-22 11:52:50.470927
387,"High off Life by Future as requested by @y.qnnq, @_.a225 
 - 
High Off Life is the eighth studio album by the American rapper Future, released on May 15, 2020, by Freebandz and Epic Records. The album was executive produced by DJ Esco, a close friend and frequent producer of Future. 
 - 
@future @friends #Future #photoshop #record #album #chandlerholdingurfavalbum #chandlerFuture",generated/bIUViKN1UX.jpg,future,2021-08-23 14:50:34.377552
388,"Skin by Flume as requested by @emiilei 
 - 
Skin is the second studio album by Australian electronic musician Flume. It was released on 27 May 2016 by Future Classic. 
 - 
@flume @friends #Flume #photoshop #record #album #chandlerholdingurfavalbum #chandlerFlume",generated/Gyglt761zp.jpg,flume,2021-08-23 14:50:51.264387
389,"Opus by Eric Prydz as requested by @dave_amante 
 - 
Opus is the debut studio album by Swedish DJ Eric Prydz. It was released on 5 February 2016 in Sweden through Virgin Records. 
 - 
@ericprydz @friends #EricPrydz #photoshop #record #album #chandlerholdingurfavalbum #chandlerEricPrydz",generated/RG64vJEIVP.jpg,ericprydz,2021-08-23 14:51:11.227467
390,"Vitamin D by drumaq as requested by @mathz.m 
 - 
 
 - 
@drumaq @friends #drumaq #photoshop #record #album #chandlerholdingurfavalbum #chandlerdrumaq",generated/A6GGWb6xgk.jpg,drumaq,2021-08-23 14:51:28.128956
391,"Disintegration by The Cure as requested by @weltondionisio 
 - 
Disintegration is the eighth studio album by English rock band the Cure, released on 2 May 1989 by Fiction Records. The record marks a return to the introspective gothic rock style the band had established in the early 1980s. 
 - 
@thecure @friends #TheCure #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheCure",generated/Mq0dCLDRjb.jpg,thecure,_
392,"GO Live by Stray Kids as requested by @ananditamenon 
 - 
South Korea-based boy group Stray Kids have released two studio albums, two compilation albums, one reissue, eight extended plays, and eighteen singles. 
 - 
@realstraykids @friends #StrayKids #photoshop #record #album #chandlerholdingurfavalbum #chandlerStrayKids",generated/HGrBLUBzWg.jpg,realstraykids,_
393,"Back On The Block by Quincy Jones as requested by @bebop.bitch 
 - 
Back on the Block is a 1989 studio album produced by Quincy Jones. The album features legendary musicians and singers from across three generations, including Ella Fitzgerald, Miles Davis, Joe Zawinul, Ice-T, Big Daddy Kane, Sarah Vaughan, Dizzy Gillespie, George Benson, Luther Vandross, Dionne Warwick, Barry White, Chaka Khan, Take 6, Bobby McFerrin, Al Jarreau, Al B. Sure!, James Ingram, El DeBarge, Ray Charles and a 12-year-old Tevin Campbell. 
 - 
@quincyjones @friends #QuincyJones #photoshop #record #album #chandlerholdingurfavalbum #chandlerQuincyJones",generated/5K0CN5YD6q.jpg,quincyjones,_
394,"See You on the Other Side by Korn as requested by @_dimitr.a 
 - 
See You on the Other Side is the seventh studio album by American nu metal band Korn. It was released on December 6, 2005, by Virgin Records. 
 - 
@korn_official @friends #Korn #photoshop #record #album #chandlerholdingurfavalbum #chandlerKorn",generated/O7XckdYpXv.jpg,korn_official,_
395,"Modern Addiction by Tender as requested by @narcissistfanpage 
 - 
Tender (styled as TENDER) is a British electronic duo formed in London, England, in 2015. Having started from home and self releasing a couple of EPs, they signed to Partisan Records in 2016, and released their debut album, Modern Addiction, in September 2017. 
 - 
@tenderofficialmusic @friends #Tender #photoshop #record #album #chandlerholdingurfavalbum #chandlerTender",generated/Ru02XrhgCW.jpg,tenderofficialmusic,_
396,"Girlfriend by Charlie Puth as requested by @pinosviejos 
 - 
American singer Charlie Puth has released two studio albums, four extended plays, one video album, twenty-one singles, seven promotional singles, and 25 music videos. Puth released two extended plays, The Otto Tunes (2010) and Ego (2013), as an independent artist. 
 - 
@charlieputh @friends #CharliePuth #photoshop #record #album #chandlerholdingurfavalbum #chandlerCharliePuth",generated/MVI5avAlFP.jpg,charlieputh,_
397,"Let It Be... Naked by The Beatles as requested by @cheggs_s 
 - 
Let It Be... Naked is an alternative mix of the Beatles' 1970 album Let It Be, released on 17 November 2003 by Apple Records. 
 - 
@thebeatles @friends #TheBeatles #photoshop #record #album #chandlerholdingurfavalbum #chandlerTheBeatles",generated/TI1mdyJROo.jpg,thebeatles,_
398,"1st Album [Dystopia : The Tree of Language] by Dreamcatcher as requested by @7___77z 
 - 
Dystopia: The Tree of Language is the debut Korean studio album by South Korean girl group Dreamcatcher. It was released on February 18, 2020 by Dreamcatcher Company, and distributed by Kakao M. Dystopia: The Tree of Language features fourteen tracks including the lead single ""Scream"", and is available in four versions: ""E"", ""V"", ""I"" and ""L"". 
 - 
@hf_dreamcatcher @friends #Dreamcatcher #photoshop #record #album #chandlerholdingurfavalbum #chandlerDreamcatcher",generated/FkbanqrjUV.jpg,hf_dreamcatcher,_
399,"New by Paul McCartney as requested by @ferconte 
 - 
Pure McCartney is the fourth compilation album by Paul McCartney. The album was released on 10 June 2016. 
 - 
@paulmccartney @friends #PaulMcCartney #photoshop #record #album #chandlerholdingurfavalbum #chandlerPaulMcCartney",generated/9k6lTe6JWA.jpg,paulmccartney,_
400,"Smell The Glove by Spinal Tap as requested by @svmisemo 
 - 
This Is Spinal Tap (stylized as This Is Spın̈al Tap: A Rockumentary by Martin Di Bergi) is a 1984 American mockumentary film co-written and directed by Rob Reiner in his directorial debut. It stars Christopher Guest, Michael McKean, and Harry Shearer as members of the fictional English heavy metal band Spinal Tap (who are characterized as ""one of England's loudest bands""), and Reiner as Martin ""Marty"" Di Bergi, a documentary filmmaker who follows them on their American tour. 
 - 
@spinaltapofficial @friends #SpinalTap #photoshop #record #album #chandlerholdingurfavalbum #chandlerSpinalTap",generated/nc01qVtjE5.jpg,spinaltapofficial,_
